ein,total_revenue,program_expenses,tax_year,efficiency_ratio
23-7168952,6659590.0,1664811.0,2023,0.24998701121240197
23-7352287,17264858.0,10201533.0,2023,0.5908842690742084
23-7373745,4472805.0,4863720.0,2023,1.0873981763121798
23-7396137,6807117.0,8939540.0,2023,1.3132637502778342
23-7454254,3061767.0,3094720.0,2023,1.010762739294009
26-0070100,229289.0,140282.0,2022,0.6118130394393102
26-0152908,112947739.0,130235259.0,2023,1.1530576898046627
26-0156609,1953284.0,1787274.0,2023,0.9150097988822926
26-0194016,275404576.0,226566831.0,2023,0.8226690866603465
26-0298579,427112.0,310718.0,2023,0.7274859989885557
26-0314772,2102167.0,2274953.0,2023,1.082194231000677
26-0417729,465836.0,752569.0,2023,1.6155234889531938
26-0479484,244081387.0,245278689.0,2023,1.0049053392178569
26-0614081,2414180.0,2830486.0,2023,1.1724419885841155
26-1214372,261898689.0,251683694.0,2023,0.9609963874236881
26-1390705,884180.0,667950.0,2023,0.7554457237214142
26-1657951,12939628.0,13030339.0,2023,1.0070103251809093
26-1720984,37447818.0,33107244.0,2023,0.8840900690128327
26-1808359,5149357.0,3929462.0,2023,0.763097606167139
26-1855027,78899305.0,80177610.0,2023,1.016201726998736
26-1880043,415985.0,86.0,2023,0.00020673822373402887
26-1972987,11380937.0,13832826.0,2023,1.2154382367638095
26-1988676,1998410.0,1729132.0,2023,0.8652538768320815
26-2037695,2356276582.0,2185617947.0,2023,0.9275727491824641
26-2097641,571272.0,444899.0,2023,0.7787866375386856
26-2123010,583435.0,987891.0,2023,1.6932323223666732
26-2583215,725719.0,397232.0,2023,0.5473633734269049
26-2913952,710802.0,562908.0,2023,0.7919336186448547
26-3283011,1051464.0,1124890.0,2023,1.0698321578294645
26-3312955,1203499.0,1573730.0,2022,1.3076288389105433
26-3538192,98130337.0,98130335.0,2023,0.9999999796189429
26-3586792,639951.0,578055.0,2023,0.9032800948822645
26-3704583,2477841.0,3489178.0,2024,1.4081525005034625
26-3783048,832678.0,1065036.0,2023,1.279049044168334
26-3909820,580792.0,606817.0,2022,1.0448095015082852
26-4022577,419787.0,138259.0,2023,0.3293551253373735
26-4142930,424610.0,770907.0,2023,1.8155648712936576
26-4230898,42714903.0,40903943.0,2023,0.9576035558362382
26-4311505,5626615.0,6489857.0,2022,1.1534211955145324
26-4359672,2991596.0,2978695.0,2023,0.995687586158024
26-4365882,218899.0,293824.0,2023,1.3422811433583526
26-4513862,2456321.0,2112967.0,2023,0.8602161525305528
26-4584304,420383.0,167341.0,2023,0.3980679523196704
26-4626264,51453053.0,39763757.0,2023,0.7728162797259086
26-4723391,1583156.0,2487227.0,2023,1.5710561688172233
27-0030546,2754122.0,2857508.0,2023,1.0375386420790365
27-0111679,1127218.0,814627.0,2023,0.7226880692111021
27-0220018,1130431.0,846123.0,2023,0.7484959276594503
27-0266088,763926.0,1034120.0,2023,1.3536913261232109
27-0287605,2020553.0,770368.0,2023,0.38126592076525584
27-0306873,346638.0,274104.0,2023,0.7907500043272809
27-0489593,1205302.0,1664604.0,2023,1.3810679813026112
27-0584116,8722982.0,5749930.0,2023,0.659170224127483
27-0615239,394120.0,632082.0,2023,1.6037805744443316
27-0910766,968000.0,904397.0,2023,0.9342944214876033
27-1113151,2143137.0,2483147.0,2023,1.158650613563202
27-1285566,1408934.0,1179704.0,2023,0.8373025280105385
27-1295368,932097.0,871155.0,2023,0.9346183927209293
27-1361341,4146997.0,4777230.0,2023,1.1519733436026116
27-1421933,800061.0,713908.0,2023,0.8923169608317366
27-1492193,3494571.0,3137013.0,2023,0.8976818613786929
27-1962030,1363917.0,1277206.0,2023,0.9364250170648214
27-1965272,54978984.0,45418176.0,2023,0.826100678761179
27-1996807,2973738.0,2129925.0,2023,0.7162450088070973
27-2015081,604033.0,651774.0,2023,1.0790370724778282
27-2044727,868016.0,1037423.0,2023,1.1951657573132293
27-2113343,984755.0,984710.0,2023,0.9999543033546415
27-2192831,11233636.0,13915973.0,2023,1.23877727567459
27-2305304,270304283.0,346850265.0,2023,1.2831844954524823
27-2362741,11518049.0,11602857.0,2023,1.0073630525447494
27-2369570,2253518.0,2931035.0,2023,1.3006485858999128
27-2578115,10596171.0,8564557.0,2023,0.8082690436007497
27-2850703,1829661.0,1960463.0,2023,1.0714897459146804
27-3026151,6237404.0,9698461.0,2021,1.5548874179065522
27-3272688,1644913.0,1495345.0,2023,0.9090723947102369
27-3311774,57516215.0,55160604.0,2023,0.959044401652647
27-3394972,1536792.0,1416343.0,2023,0.9216230953831097
27-3541853,981752.0,900011.0,2023,0.9167396654144835
27-3656127,5386137.0,5140804.0,2023,0.9544510286314662
27-3924066,737052.0,1107027.0,2023,1.501965939987952
27-3993262,53493313.0,50467712.0,2023,0.9434396407640708
27-4433830,9960767.0,9551270.0,2023,0.9588890092499905
27-4658935,377768499.0,412570722.0,2023,1.0921257942155733
27-4689910,1493087.0,976782.0,2023,0.6542030035758131
27-4971660,6025934.0,4671715.0,2023,0.7752681990874776
27-5014341,1713122.0,1792028.0,2023,1.0460597669051008
27-5284861,1140558.0,1813489.0,2023,1.5900015606396167
27-5395012,2140981.0,1849924.0,2024,0.8640543750738563
30-0037857,2488764.0,2706164.0,2023,1.0873525975142682
30-0053792,8523306.0,7856780.0,2023,0.9217995927871181
30-0085343,1425260.0,1509308.0,2023,1.0589702931394973
30-0092836,605565.0,200228.0,2023,0.3306465862459026
30-0154421,28051600.0,26923516.0,2023,0.9597853954854625
30-0273489,2652971.0,3066338.0,2023,1.1558128603742748
30-0975387,147185037.0,126708145.0,2023,0.8608765373344303
30-0999841,239930516.0,240575814.0,2023,1.002689520327627
30-1032421,4097405.0,2867057.0,2023,0.6997250698917974
31-1572690,1776144.0,1403673.0,2023,0.7902923411615275
31-1595125,7725470.0,12941391.0,2023,1.6751590518117345
31-1622521,597085.0,900232.0,2023,1.5077116323471533
31-1641324,2162390.0,3255495.0,2023,1.5055077946161424
31-1663800,1864836.0,1740399.0,2023,0.9332718802082328
31-1676770,632004.0,554950.0,2024,0.8780798855703444
31-1682049,14898145.0,14772858.0,2023,0.9915904295467657
31-1688648,2039935.0,1901247.0,2023,0.9320135200386287
31-1688873,830739.0,843035.0,2023,1.0148012793428502
31-1703246,975187.0,1034966.0,2023,1.0613000378388966
31-1719434,50501448.0,51481991.0,2023,1.019416136345239
31-1740153,802064.0,420104.0,2023,0.523778651080213
31-1743508,2178001.0,1621802.0,2024,0.7446286755607551
32-0102662,2969620.0,3014905.0,2023,1.015249425852466
32-0483333,26036112.0,22148522.0,2023,0.850684695164931
33-0126790,1250918.0,1230199.0,2023,0.9834369638937165
33-0227497,789703.0,613349.0,2023,0.7766831327727006
33-0322451,5979265.0,6073790.0,2023,1.0158087992420473
33-0416470,38719039.0,37546799.0,2023,0.9697244551963182
33-0420041,95801735.0,102284843.0,2023,1.0676721355829308
33-0435536,5049017.0,2031898.0,2024,0.40243437484959943
33-0496692,7386416.0,6536656.0,2023,0.8849563848015058
33-0521215,62599760.0,61276601.0,2023,0.9788631937247044
33-0533809,1358218.0,1300814.0,2023,0.9577357979352358
33-0555563,2644170.0,1409821.0,2023,0.5331809225579294
33-0578620,19739757.0,23713406.0,2023,1.2013018194702194
33-0616121,6997061.0,2361843.0,2023,0.3375478647392098
33-0620415,6158404.0,4827149.0,2023,0.7838311679454611
33-0621826,5500354.0,5610727.0,2023,1.0200665266271953
33-0642485,1165211.0,1293010.0,2023,1.1096788478653223
33-0644843,2495222.0,2371635.0,2023,0.9504705392947
33-0666116,1520590.0,1534027.0,2023,1.0088367015434798
33-0673939,8729813.0,6761814.0,2023,0.7745657323931223
33-0677892,878395.0,838132.0,2023,0.9541629904541806
33-0694603,26045405.0,25618637.0,2023,0.9836144609768979
33-0704378,3227589.0,2071303.0,2023,0.641749305751135
33-0709397,4546657.0,4089872.0,2024,0.8995338773080969
33-0709575,1016849.0,1140249.0,2023,1.1213552848062986
33-0719907,1238243.0,1635896.0,2024,1.3211429420558
33-0720982,18019823.0,14947626.0,2023,0.8295101455769016
33-0804576,998294.0,912301.0,2024,0.9138600452371746
33-0829212,14749521.0,12875669.0,2023,0.8729550607101071
33-0831245,1077925.0,1119238.0,2023,1.0383264141753832
33-0839353,1874516.0,1526487.0,2023,0.8143366074229295
33-0839354,2715237.0,3909227.0,2023,1.4397369364073929
33-0839356,2104053.0,2698158.0,2023,1.2823621838423271
33-0852933,10420794.0,8739506.0,2023,0.8386602786697444
33-0855459,1012513.0,867949.0,2023,0.8572225739323841
33-0880696,31709132.0,27502751.0,2023,0.8673448077985862
33-0895564,1021239.0,446416.0,2023,0.43713175857952935
33-0913559,5471154.0,4062008.0,2023,0.7424408086484131
33-0919418,5571706.0,4931627.0,2023,0.8851197460885409
33-0934595,1246076.0,1379803.0,2024,1.1073184942170462
33-0935692,1995313.0,1442860.0,2023,0.7231246425999329
33-0944779,838259.0,894612.0,2021,1.067226239145658
33-0948905,804096.0,801027.0,2023,0.9961832915472779
33-1030838,1551417.0,1474649.0,2023,0.9505174946516636
33-1065485,535557922.0,521423147.0,2023,0.9736073832178325
34-1484011,61070.0,125115.0,2023,2.0487145898149666
34-1896807,1629597.0,1327616.0,2023,0.8146897668564682
34-2051062,251411.0,219983.0,2023,0.8749935364801062
35-2112529,19904102.0,20364798.0,2023,1.023145781708715
35-2175243,3772700.0,1982634.0,2023,0.5255212447318897
35-2417146,1040070.0,973223.0,2023,0.935728364437009
35-2534806,3554847.0,3292786.0,2023,0.926280652866354
35-2639189,1797294.0,1017579.0,2023,0.5661728131290708
36-3453183,12906443.0,23523823.0,2023,1.822641838653764
36-4496735,1246341.0,2041795.0,2023,1.6382314310449548
36-4595806,67744756.0,72143665.0,2023,1.0649335721277082
36-4816075,2066781.0,3185128.0,2023,1.5411057097970224
36-4829234,1008627.0,1178451.0,2023,1.1683714594195873
36-4848824,790668.0,635751.0,2023,0.8040682056185403
37-1515621,12876313.0,12876313.0,2023,1.0
37-1702450,1850754.0,968822.0,2023,0.5234742164544829
38-3807713,21736014.0,20156612.0,2023,0.9273370913360656
38-3833117,66397004.0,63139624.0,2023,0.950940858717059
38-3913077,2644930.0,2014515.0,2023,0.7616515370917188
38-3992480,898281.0,1857737.0,2023,2.0681022976106584
38-4022173,2856915.0,2487718.0,2023,0.8707707439668314
41-0695598,19993963.0,20210286.0,2023,1.0108194158406716
41-0695603,52266420.0,50077928.0,2023,0.9581281442272113
41-0758434,16097214.0,19379929.0,2023,1.203930630480529
41-2096004,70109276.0,69383441.0,2023,0.9896470903507832
41-2121187,34708843.0,26373372.0,2024,0.7598458986374164
41-2164787,19821482.0,19231693.0,2023,0.9702449594838569
41-2262408,3329239.0,723070.0,2022,0.2171877717400283
42-0782518,21613581.0,21659636.0,2023,1.0021308361626886
42-1591532,1540296.0,1545933.0,2023,1.0036596861901868
42-1596718,1489691.0,1190827.0,2023,0.7993785288358458
42-1598432,2095600.0,1976183.0,2023,0.9430153655277724
42-1602964,2809376.0,2813769.0,2023,1.0015636924356155
42-1687057,6654854.0,1521855.0,2023,0.22868345421251915
43-0633449,145024655.0,144553811.0,2023,0.9967533520421062
43-0652666,16734956.0,19224384.0,2023,1.1487561724094166
43-0669091,1292642.0,1292642.0,2024,1.0
43-0970674,24009340.0,16496898.0,2023,0.6871033522787382
43-1077667,2505808.0,2464161.0,2023,0.9833798120207135
43-1111319,2782835.0,2524494.0,2023,0.9071662531195706
43-1240629,37106716.0,31855733.0,2023,0.858489686880402
43-1265685,8443057.0,7557166.0,2023,0.8950746157464056
43-1338221,997545.0,870637.0,2023,0.8727796740999153
43-1350160,2304825.0,2222389.0,2023,0.9642332932001345
43-1360031,783508.0,759466.0,2023,0.969314927224738
43-1483863,2294161.0,1920987.0,2023,0.8373374841608763
43-1505584,6693580.0,3466140.0,2024,0.5178305181980345
43-1557403,2050442.0,1603488.0,2023,0.7820206570095618
43-1583004,7274978.0,6901623.0,2024,0.9486795698901083
43-1583953,8911138.0,14700128.0,2023,1.6496353215492792
43-1596092,1028780.0,854995.0,2023,0.8310766150197321
43-1656689,69300766.0,62924019.0,2023,0.9079844658571307
43-1680758,2019664.0,1949302.0,2023,0.9651615318191541
43-1848056,9272385.0,6462532.0,2023,0.6969654517149579
43-1865485,499374.0,531509.0,2023,1.064350566909771
43-1896981,754810.0,1105314.0,2023,1.4643605675600482
43-1927828,1495242.0,1637352.0,2023,1.0950414715477494
43-1960221,80179244.0,60198998.0,2023,0.7508052582785639
44-0537826,25423649.0,25797577.0,2023,1.0147078808396073
44-0546278,38435690.0,42379925.0,2023,1.102619076176335
44-0565390,12429831.0,17679543.0,2023,1.4223478179228664
45-0532426,31261534.0,31251032.0,2023,0.9996640599914259
45-0567263,677820.0,523741.0,2023,0.7726844885072733
45-1027361,125585939.0,129397172.0,2023,1.0303476092176211
45-1226980,167709.0,171338.0,2023,1.0216386717468948
45-1351163,1453337.0,1811893.0,2022,1.246712221597606
45-1611066,1254139.0,1253459.0,2023,0.9994577953480436
45-2208681,1498400.0,1383729.0,2019,0.9234710357714896
45-2782303,1991718.0,1851424.0,2023,0.9295613133987843
45-2830129,573679.0,502776.0,2024,0.8764064921323598
45-2896080,19334298.0,19110913.0,2023,0.9884461799440559
45-2923474,1090681.0,1146347.0,2023,1.051037837827926
45-2992960,1320793.0,1564685.0,2023,1.184655733335958
45-3131515,1200459.0,1074864.0,2023,0.895377518099327
45-3191747,4127413.0,768598.0,2023,0.1862178560759488
45-3303791,1140743.0,1010732.0,2023,0.8860295439025266
45-3760055,4367108.0,4215065.0,2023,0.9651845111226927
45-3975579,832686.0,818278.0,2023,0.9826969589977494
45-3980723,1441068.0,1669986.0,2023,1.1588530173454687
45-4128140,1688819.0,1321450.0,2023,0.7824698798391065
45-4166209,34276984.0,28370954.0,2023,0.827696917558441
45-4243702,76807483.0,60695855.0,2023,0.7902336156491419
45-4364243,147934290.0,133448654.0,2023,0.9020806061934661
45-4782206,2142013.0,2011804.0,2023,0.9392118535228311
45-4879810,1488749.0,1721047.0,2023,1.1560357051457297
45-4885063,327333.0,148062.0,2023,0.45232836285983996
45-5021995,1039218.0,594101.0,2023,0.5716808215408125
45-5055149,181720065.0,180339975.0,2023,0.9924054066346498
45-5138803,2455432.0,2675979.0,2023,1.089820039813768
45-5390085,357783.0,140979.0,2023,0.3940349317882627
45-5444536,5329083.0,4819272.0,2023,0.904334197834787
45-5465651,605933.0,658120.0,2022,1.0861266839733106
46-0499256,1303806.0,1270327.0,2024,0.9743221000670345
46-0501764,1979405.0,941309.0,2023,0.47555149148355186
46-0517825,183941306.0,166213931.0,2023,0.9036248280198684
46-0667062,1291570.0,1171423.0,2023,0.9069760059462515
46-0877261,197334860.0,185032634.0,2023,0.9376581208206193
46-0942043,13889658.0,205455.0,2023,0.014791940881481747
46-2084353,1254141.0,1467373.0,2023,1.1700223499590556
46-2418733,715585.0,553646.0,2023,0.7736970450750086
46-2431099,3153900.0,2989939.0,2023,0.9480132534322585
46-2490091,3630630.0,6503383.0,2023,1.791254685825876
46-2710915,25833805.0,23872850.0,2023,0.9240934504228084
46-2838964,5343606.0,4925170.0,2024,0.9216940769959462
46-3050626,56504.0,103029.0,2023,1.8233930341214781
46-3103295,12390616.0,3276694.0,2020,0.2644496447957067
46-3268365,2640869.0,2626020.0,2024,0.9943772296164634
46-3333160,12902961.0,18306016.0,2023,1.4187453562015726
46-3605872,1593290.0,2078037.0,2023,1.3042427932140415
46-3631230,5938014.0,6607544.0,2023,1.1127531865030968
46-3670992,8108035.0,8037398.0,2023,0.9912880247803568
46-3745855,1027056.0,998114.0,2024,0.971820426539546
46-3851119,16416705.0,15975827.0,2023,0.973144550017802
46-3987074,791904.0,613973.0,2023,0.7753124116054472
46-3989456,1333482.0,1333482.0,2023,1.0
46-4007700,134443600.0,124898999.0,2023,0.9290066540913811
46-4181792,852966.0,811969.0,2023,0.9519359505537149
46-4346713,11575099.0,11169583.0,2023,0.9649665199407798
46-4352926,9953290.0,1495469.0,2023,0.1502487117325025
46-4780380,1125733.0,1049159.0,2023,0.9319785419810914
46-4814484,1523852.0,1185110.0,2021,0.777706758924095
46-4916276,4067597.0,2255581.0,2023,0.5545242067982644
46-5456475,2645749.0,1747366.0,2023,0.6604428462412724
46-5611941,591400.0,477408.0,2021,0.8072505918160298
47-0646706,100477161.0,57455577.0,2023,0.5718272334545758
47-0978716,1507142.0,1623199.0,2023,1.0770046883438986
47-0988154,424796.0,468402.0,2023,1.1026516257215229
47-1049280,1407341.0,621307.0,2023,0.44147580437150624
47-1089244,4630326.0,2617924.0,2023,0.5653865408180763
47-1158807,1800000.0,80307.0,2023,0.044615
47-1167331,1460596.0,1078842.0,2023,0.7386313532284081
47-1350187,249405.0,306597.0,2023,1.2293137667649006
47-1379810,1501172.0,1297668.0,2023,0.8644365868801177
47-1624928,1090795.0,996999.0,2023,0.9140113403526785
47-1798297,1755429.0,1661353.0,2023,0.9464085417296855
47-2064997,1320806.0,220985.0,2023,0.1673107178495555
47-2219204,52057517.0,45305166.0,2023,0.870290567258519
47-2315561,827072.0,958701.0,2023,1.1591505939023448
47-2378825,53744655.0,55073281.0,2023,1.0247210815661576
47-2507725,1688317236.0,1665639619.0,2023,0.9865679171446899
47-2540179,30265732.0,27683708.0,2023,0.9146882024859005
47-2987546,1807105.0,1732770.0,2023,0.9588651461868569
47-3218232,571276.0,571276.0,2023,1.0
47-3368777,9147335.0,8958651.0,2023,0.9793727899983984
47-3372077,23440715.0,23888004.0,2023,1.0190817131644663
47-3480410,5602111.0,4689339.0,2023,0.8370664201405505
47-3581724,6432922.0,8821232.0,2023,1.371263634161894
47-3696537,1320672.0,1154856.0,2023,0.8744457367158538
47-3700373,644267.0,680556.0,2022,1.0563260263213854
47-3701240,3298119.0,2567658.0,2023,0.7785219393235963
47-3752176,50832211.0,51200346.0,2023,1.0072421598973926
47-3911650,1586349.0,1683379.0,2023,1.0611656073159186
47-4157731,3703484.0,3915044.0,2023,1.0571245886305976
47-4407466,684934.0,667923.0,2023,0.9751640304029293
47-4426886,1513783.0,1509152.0,2023,0.996940776848465
47-4607273,1399895.0,960481.0,2023,0.6861093153415078
47-4649648,21032140.0,16281011.0,2023,0.7741014941893692
47-4734481,1064804.0,659357.0,2023,0.6192285152948336
47-4846563,763404.0,703360.0,2022,0.9213470194025706
47-4946358,1548314.0,1668524.0,2023,1.0776392902214926
47-4980676,2206608.0,2461750.0,2023,1.1156263368935488
47-5018774,5152042.0,6018.0,2023,0.001168080539716097
47-5200316,1025440.0,1075030.0,2024,1.0483597285067874
47-5217326,805826.0,875030.0,2023,1.0858795819444893
47-5437700,13753704.0,12403524.0,2023,0.9018315357084898
47-5457904,79657879.0,75539525.0,2023,0.9482994770674223
47-5487600,4096068.0,5421670.0,2023,1.3236279280519756
47-5501988,567115.0,408460.0,2023,0.7202419262407096
48-0559088,231596911.0,241789820.0,2023,1.0440114203423032
48-0847946,9624884.0,8822428.0,2023,0.9166269432441991
48-0908425,1841245.0,1554751.0,2023,0.8444020214583068
48-0917798,4822639.0,4603872.0,2023,0.9546374920453303
48-0976868,1195712.0,1318608.0,2023,1.1027806026869347
48-1021157,1590559.0,1205394.0,2023,0.7578429973361567
48-1053950,774322.0,765250.0,2023,0.9882839438889764
48-1150706,14339073.0,13685545.0,2023,0.9544232740847334
48-1158274,26271184.0,26404019.0,2023,1.0050563004697466
48-1160604,6122813.0,6605547.0,2023,1.0788418656588075
48-1160735,1144335.0,970250.0,2023,0.8478723450737765
48-1177617,1090716.0,1174948.0,2023,1.0772263357280905
48-1206434,1315021.0,1690869.0,2023,1.2858114052931473
48-1249429,5976256.0,5768804.0,2023,0.9652872969297165
51-0141214,6419082.0,3880328.0,2023,0.6044988987521892
51-0179146,1721113.0,1180051.0,2023,0.6856324947868037
51-0188718,4782748.0,4091387.0,2023,0.8554469104372633
51-0189851,2789180.0,2072626.0,2023,0.7430951032203013
51-0434656,925067.0,909367.0,2023,0.9830282563317035
51-0549810,328596.0,327722.0,2023,0.9973401989068643
51-0550681,1645226.0,1256253.0,2023,0.7635747307664722
51-0673005,33641714.0,39738687.0,2023,1.1812325317312906
52-1243220,31986085.0,48543717.0,2023,1.5176510973443609
52-1811974,1072879.0,962371.0,2024,0.8969986363793121
54-1921358,11841613.0,6937273.0,2010,0.5858385171006686
54-2102541,766582.0,788230.0,2023,1.0282396403776766
55-0830072,8976427.0,5250065.0,2023,0.5848724665170228
55-0899390,910558.0,834295.0,2024,0.916245862427215
56-1993872,9955601.0,5198915.0,2023,0.5222100604473803
56-2444917,20242196.0,17154262.0,2023,0.8474506422129299
56-2528573,980586.0,477115.0,2022,0.4865610971398735
57-0622490,3851090.0,3718604.0,2023,0.9655977917940116
58-0655369,34023554.0,33300331.0,2023,0.9787434610740547
58-1178491,22711285.0,19303154.0,2023,0.8499366724516028
58-1272768,11140116.0,2172118.0,2023,0.19498163214817513
58-1374660,2465510.0,2160322.0,2023,0.8762170909872602
58-1447368,2435646.0,2863576.0,2023,1.1756946617037123
58-1526202,3622093.0,3116279.0,2023,0.8603531162783506
58-1535414,21865885.0,24342904.0,2023,1.1132823574257342
58-1736408,788812.0,589266.0,2023,0.7470297105013616
58-1753685,989961.0,1027032.0,2024,1.0374469297275348
58-1829807,23638248.0,9033858.0,2023,0.38217121675007387
58-1846592,8978047.0,8633298.0,2023,0.9616008915970256
58-1857324,5229157.0,2518879.0,2023,0.48169886656682903
58-1897274,437288615.0,437726924.0,2023,1.0010023334360076
58-1899845,2784589.0,3331675.0,2023,1.1964692096391962
58-1972467,1019944.0,1160595.0,2023,1.1379007082741797
58-2131548,20365735.0,285607.0,2023,0.014023898474570154
58-2158058,1608007.0,1867578.0,2023,1.1614240485271519
58-2198156,1135293.0,1167954.0,2023,1.0287687847982856
58-2204209,1602041.0,1486422.0,2023,0.9278301866181952
58-2244226,3667671.0,2361331.0,2024,0.6438230146597118
58-2314421,7569425.0,6879785.0,2023,0.908891362289738
58-2335303,2715499.0,2781495.0,2024,1.0243034521463643
58-2424268,5104566.0,5076213.0,2023,0.9944455610917755
58-2424746,1355690.0,1106387.0,2023,0.8161061894680938
58-2475939,812530.0,400396.0,2023,0.49277688208435383
58-2512196,733329.0,731421.0,2023,0.9973981664437108
58-2516541,1062517.0,870624.0,2023,0.8193977131660011
58-2570480,159271.0,210163.0,2023,1.3195308624922302
58-2580080,1157424.0,278113.0,2023,0.24028618725721948
58-6045874,11267846.0,11777128.0,2023,1.0451978133176474
59-0830750,3863337.0,2934027.0,2022,0.759454067817537
59-1009537,67066026.0,63627280.0,2024,0.9487259614875645
59-1258427,2246277.0,2176882.0,2023,0.9691066595971912
59-1274328,26299076.0,31195396.0,2023,1.1861784041386092
59-1391115,26553228.0,30457788.0,2023,1.147046528580254
59-1630423,15869602.0,15343965.0,2023,0.9668777452641849
59-1814635,6459470.0,6001173.0,2023,0.9290503710056708
59-1834379,30895227.0,30286540.0,2023,0.9802983483500542
59-1860916,43753714.0,43854675.0,2023,1.002307484114377
59-1869324,2961021.0,3359264.0,2023,1.134495162310568
59-1873758,1934276.0,1908203.0,2023,0.9865205379170294
59-1987355,105129826.0,85498282.0,2023,0.8132638020346385
59-2110264,2063632.0,2844698.0,2023,1.3784909324918397
59-2161558,1160993.0,1808774.0,2024,1.5579542684581216
59-2186044,11381270.0,9994332.0,2023,0.878138555714784
59-2196535,3941761.0,3586080.0,2023,0.9097659650090404
59-2247419,7391093.0,9788958.0,2023,1.324426306095729
59-2486620,4203585.0,4291084.0,2024,1.02081532786895
59-2617673,4001038.0,2913755.0,2024,0.7282497691848965
59-2634092,1360034.0,1222730.0,2021,0.8990437003780788
59-2669952,13001377.0,10712323.0,2023,0.8239375721510114
59-2790823,1730848.0,1956218.0,2023,1.1302078518737637
59-2809056,5651060.0,23758486.0,2023,4.204253007400381
59-2856392,1794508.0,1628017.0,2023,0.90722192378078
59-2870908,8150552.0,5662157.0,2023,0.6946961383719777
59-2880071,9352583.0,8310086.0,2023,0.8885337879385834
59-2934243,2299005.0,2561351.0,2024,1.1141128444696728
59-3061078,2742517.0,2695033.0,2023,0.9826859778809028
59-3066029,1178598.0,1320212.0,2023,1.1201546243927107
59-3096209,655308.0,698776.0,2023,1.0663321674693427
59-3122517,20820090.0,21700039.0,2023,1.0422644186456447
59-3202547,32527182.0,33650632.0,2023,1.0345388051138276
59-3229898,20078671.0,20364822.0,2023,1.0142514910473905
59-3331584,7939207.0,8637047.0,2023,1.0878979474902217
59-3489180,860414.0,793646.0,2022,0.9224001469060243
59-3529562,1157929.0,1244912.0,2023,1.0751194589651005
59-3590360,9130640.0,9127838.0,2023,0.999693121183181
59-3675485,1962529.0,1907480.0,2023,0.9719499686374061
59-3683911,887648.0,912070.0,2022,1.0275131583690833
59-3760782,1367425.0,1519075.0,2023,1.1109018776166883
59-3803314,2091933.0,4580008.0,2023,2.1893664854467136
59-6031176,25345234.0,27078865.0,2023,1.068400670516595
61-0978955,938739.0,871685.0,2024,0.9285701350428607
61-1531458,4032417.0,4067545.0,2023,1.0087114006314326
62-0789275,8463644.0,8351213.0,2022,0.9867160055408758
62-1027049,1810959.0,1685999.0,2024,0.9309978856506415
62-1300726,4725730.0,3846947.0,2023,0.81404290977267
62-1481111,1282104.0,1147607.0,2024,0.8950966536256029
62-1504578,949688.0,1028220.0,2024,1.0826924210898736
62-1572386,9094900.0,7906645.0,2023,0.8693493056548175
62-1597364,8634919.0,7271147.0,2023,0.8420631392141605
62-1632388,10564723.0,4174620.0,2023,0.39514713258454576
62-1651393,1177501.0,1438302.0,2023,1.221486860733027
62-1751430,40214549.0,5746450.0,2023,0.1428948015803932
62-1806067,1154287.0,1049256.0,2023,0.9090078983822915
62-1816368,14803920.0,15058939.0,2023,1.0172264508319417
62-1816561,1380345.0,1366690.0,2024,0.9901075455773738
62-1834568,7224172.0,6563235.0,2024,0.9085103455454826
62-6073178,11522987.0,8405966.0,2023,0.7294953990662317
63-0756933,4338027.0,4400857.0,2023,1.0144835428640717
63-0760276,9547000.0,9855945.0,2023,1.0323604273593798
63-0867285,1416961.0,1457226.0,2023,1.0284164490060066
63-0931008,113957207.0,118823465.0,2023,1.0427025032300064
63-0962910,12070746.0,9233140.0,2023,0.7649187548143255
63-1097123,457147.0,919465.0,2023,2.011311459989894
63-1115297,822277.0,807392.0,2023,0.9818978276177006
63-1174691,355290.0,18416.0,2023,0.05183371330462439
63-1189418,1637603.0,1550438.0,2023,0.9467728136795059
64-0345119,167156010.0,166998369.0,2022,0.9990569229308596
64-0364542,2274706.0,2126878.0,2023,0.9350122609251481
64-0508153,1850247.0,2173165.0,2023,1.1745269685614947
64-0655993,19334027.0,18156821.0,2022,0.939112219094346
64-0757480,622797.0,791499.0,2020,1.2708779907417667
64-0844470,19464024.0,19155987.0,2023,0.9841740330776411
64-0849483,4243141.0,4761984.0,2013,1.1222780482666026
64-0864053,870303.0,615899.0,2023,0.70768341600569
64-0889822,106100300.0,110763881.0,2023,1.043954456302197
64-0926753,19097200.0,23302301.0,2023,1.220194635862849
64-0927575,3643109.0,4113073.0,2023,1.1290008067285386
65-0159176,923114.0,1062639.0,2023,1.151146012301839
65-0232993,458543202.0,500914192.0,2023,1.0924034852445594
65-0292125,3318833.0,3324862.0,2023,1.0018166024021093
65-0443188,6186470.0,3899484.0,2023,0.6303245631191939
65-0522900,13504017.0,10050767.0,2023,0.744279794671467
65-0534683,1755048.0,1715422.0,2023,0.9774217001472324
65-0545058,15185807.0,8106997.0,2023,0.5338535515432272
65-0650914,682252.0,907070.0,2023,1.3295234019101447
65-0665009,6948538.0,9919565.0,2023,1.4275758440120785
65-0675186,2186911.0,2013130.0,2023,0.9205358608557915
65-0699777,1168745.0,971197.0,2023,0.8309742501572199
